Source,Destination,Weight,Source_Name,Destination_Name
UCr_14HJNyEfNzuofJijSkoA,UCFWDPC9qRb88P_ZYnzTVuoQ,1,@HaykInWonderland,@obsession_gaming
UCrYBik3Q6rlhlua1iovzMAQ,UCwicfou4Ewu-koikmga-bEg,1,@jordanrodriguez2755,@AI_In_Context
UCrDbHAzH4FrMZLDCohMvxIA,UCpOf6or28DXJkP9T0LNIrRw,1,@xados-49,@LiterallyRyanGosling-p8b
UCqy7z2vUemB3aroHIOh6fYQ,UCZhLQ89uA4C8J-m-HG4kPkQ,1,@LordBallSacThe9th,@Jobutupaki-n7s
UCqyuAoxIqa8xOBWaxIXIfjw,UCu_n7CWmx96ic21FQtALy5Q,1,@RecoilessRifle,@jessegerlach7074
UCr261WsBudD9MXq8k_jAEnA,UCLKBftmIR7GAP-CuUsOugRA,1,@snowjack3,@GavinusMaximusMaster
UCr2Ijk_INKtshzf4MUlwlqg,UClasA14uB69nknvp-FO0sEQ,1,@MDMARaver,@-awm-4655
UCr82HwiXl6ZqwAZ_LlbA78A,UCrfwCYb82omObCkib4LHCQQ,1,@Zonker66,@MeltedPixels
UCrCjtJQKfQp-AM_q7oB4Dbw,UCc_XXhT41Po9Ht92Hci1FSA,1,@reality-winner5759,@gobybikeNY
UCrDbHAzH4FrMZLDCohMvxIA,UC7m9cDY2HYYBQmKctCsBPrw,1,@xados-49,@johnbunge7248
UCrEEDbyjCqYYV3-28rTQY6Q,UClO7tI1Ug26I3n0kcjv0-JA,1,@T_Party_,@EvanBoyar
UCrWD55bCX21OmbcYycupxZA,UCKTyzfGlVKrkyFecALCRd-g,1,@MikeyFly,@MetaMaster-h4x
UCrEEDbyjCqYYV3-28rTQY6Q,UCxVODtHqh7OyJvsUNK2R4jg,1,@T_Party_,@IanFordiz04
UCrETkqwrnN8e_xGxD6nsqng,UCnZ0m3grbidmmDJtnBuJI7g,1,@spanthyx,@mihoyminoy8730
UCrLLLtTazlzoDM93lCUOCiw,UCbsHoLQ91ZFKwZSkhxIthrQ,1,@sovietdoge.7369,@DM-Sym
UCrLLLtTazlzoDM93lCUOCiw,UCwicfou4Ewu-koikmga-bEg,1,@sovietdoge.7369,@AI_In_Context
UCrRNlnuO50s5KzyazpViiFg,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@CorrieSaeger,@IgorReminnyi
UCrSasOgLQ__5NeMJ3TN2Jfg,UCwicfou4Ewu-koikmga-bEg,1,@fazmoze5626,@AI_In_Context
UCrU9qnn6vx-HXF9DuMr9alw,UC6IHW3tnXZzB4nuc1s_Mw8A,1,@Akac3sh,@razwimk6671
UCs9TfRyXy4gcrAWE2aj4gyw,UCUab2Z0o3kCtvA2TVszIfUg,1,@josephlariviere7490,@user-xm4hl5zx1l
UCsC2sfGm96EXw284DFC8pXw,UCKPgLQb1Nli3iyNRFRGpttg,1,@JJPelszynski,@mms3453
UCqv74Kcs8NESw2vc-l8MiYg,UCaItA_xyCNvDSf-DLkzClRg,1,@usthem5059,@Siliconversations
UCsC40-HBEEDEXnlnQmuze1A,UCKuwVYGcFCDG38M3whyRNLw,1,@Hearingaidasansol,@wesleychou8148
UCshlbF9OLMKttD4zSz5er-A,UCOtYf0KC_w67do1xXoP4gvw,1,@MyReviews_FOSS,@mousermind
UCsiVjw1SckyldfPV70B_YZA,UCKPgLQb1Nli3iyNRFRGpttg,1,@sideridely,@mms3453
UCsk-araVseRwigd2ppp4EYg,UC6IHW3tnXZzB4nuc1s_Mw8A,1,@neptunesparadox,@razwimk6671
UCsk5mIQIoH2MAfZceFgdy5Q,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@ljsmith4923,@IgorReminnyi
UCskv7YghTeTQMqw637NdwJQ,UCFk__1iexL3T5gvGcMpeHNA,1,@PumpkinMultiplication,@LookingGlassUniverse
UCsltOKKb74j1N52gSuC0OdA,UCKPgLQb1Nli3iyNRFRGpttg,1,@WigneyR,@mms3453
UCsmz0etPyNFedNHC0fp8syg,UCABOK9Rb8K-bal0SxEYRI1w,1,@coreyano,@FreedomOnALeash1776
UCsnM7x4i_9zAIMSQdna4-9w,UCrfwCYb82omObCkib4LHCQQ,1,@MrBojangles-of3bs,@MeltedPixels
UCsqPZlXg-qIzZqOLanc6CIA,UCZQiLDYpHYBJmtUf7DuSVog,1,@hectorftraducciones2785,@victorianorphan
UCss4cIzmXDSeSTmuCLxI57Q,UCwicfou4Ewu-koikmga-bEg,1,@adrecapujo,@AI_In_Context
UCstY5Y8ndj5k1DKw4xWK3Bg,UCbsHoLQ91ZFKwZSkhxIthrQ,1,@0218shashank,@DM-Sym
UCsu80SoqWamYtcxeq6dtqiA,UCbsHoLQ91ZFKwZSkhxIthrQ,1,@bigjoegamer,@DM-Sym
UCsuLj439NLSZ9xFxIoafn7g,UCi7YLOUOMQF7At2piFX3Piw,1,@zerosoma33,@Rappasta
UCsvA3BnxbPkiyHhNYhIn5cQ,UCKPgLQb1Nli3iyNRFRGpttg,1,@parthbansal777,@mms3453
UCsvXxEF9LUTA_Zqup0THz0A,UCKPgLQb1Nli3iyNRFRGpttg,1,@thecousindeci1103,@mms3453
UCsvXxEF9LUTA_Zqup0THz0A,UCi7YLOUOMQF7At2piFX3Piw,1,@thecousindeci1103,@Rappasta
UCsx3QfYo3DvvMNlB9ujamMg,UCKPgLQb1Nli3iyNRFRGpttg,1,@FusionC6,@mms3453
UCsfUcRob1R3niAC5mAJ62Ug,UCHK9PzOOwZh2ZVQFq0rpsyw,1,@427skies,@mipaloma
UCsdLdL16rO5P_78_6bmxSRA,UCKPgLQb1Nli3iyNRFRGpttg,1,@Mohammed-sn2of,@mms3453
UCsd70ydjMzHfCqo9UCVCupw,UCtzctNYPPvtkJVmB8T3gAKQ,1,@realdjaykay,@martinslade6741
UCsUbRk4QewGIkB4mtaRvnzQ,UCbsHoLQ91ZFKwZSkhxIthrQ,1,@adegaling-qz1ny,@DM-Sym
UCsJrWOQKI8mi2q-KScr6M4w,UC-EVWjDDEmcrjFHU9UmAEIw,1,@faustovrz,@whoisbarnes
UCsKT42WC8QXV-ZMWFHOdbcQ,UCd9MBjadS5P0ah9Iwuinf5Q,1,@bxarts,@Nik.leonard
UCsMhhTokTHBmT1RUFh6_sPA,UCOtYf0KC_w67do1xXoP4gvw,1,@ytisnottwitter,@mousermind
UCsNxBXG61Stlhj3s69QToEg,UCGOru0gAZH0A07M1mxS6ydg,1,@Questradamus,@temptor7585
UCsOGSoA1-fb0SgMsbBnoSKw,UC1eM4aUN033eB2k8TcFL9hw,1,@SimGunther,@akshyaesingh5281
UCsPsjxNUOvDsjCaUnIdgx_Q,UCKPgLQb1Nli3iyNRFRGpttg,1,@becausewecare_music,@mms3453
UCsQcCjcUsJF2xA2RU3fZwsA,UCOtYf0KC_w67do1xXoP4gvw,1,@gregoriohb,@mousermind
UCsWjzTEJmeoap5LqD5msUCA,UC3z5zyokw1WfEyHdsijZV3A,1,@reselieverborn6445,@Super_Sonic_gamer714
UCsbwdgH1qCBGt2k4I0OZ33A,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@dudeelame,@IgorReminnyi
UCsWjzTEJmeoap5LqD5msUCA,UCbsHoLQ91ZFKwZSkhxIthrQ,1,@reselieverborn6445,@DM-Sym
UCsWjzTEJmeoap5LqD5msUCA,UCexc9ztpWt_sJ9VhsegHVQg,1,@reselieverborn6445,@willr8545
UCsY8xQ43Qd8aizg7q_VR4BQ,UC-EVWjDDEmcrjFHU9UmAEIw,1,@methodicl2673,@whoisbarnes
UCsYF6ngE_9fWZunUqKpo7mw,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@GaungaWeasle69,@IgorReminnyi
UCsZ1xTUhVYcJEwJrpWHWsqg,UCCUfUqT4jYddXQo0qx17VkA,1,@Hostessmoses,@chuckb25
UCsaRPuVIsicC4Z3hb5OUorw,UCpHQ8mSF19Ml1Yk_hnGcoeQ,1,@HedgeOrDie,@Silas2-p7c
UCsav3VG1wK-nZ7etknUOW5Q,UCemmcVK7EPZg4AnMH_wQ1rA,1,@sofiaEpNT,@fightvale57
UCqy7z2vUemB3aroHIOh6fYQ,UC7fJLBn0Rr97gSsaJZzJm9w,1,@LordBallSacThe9th,@appolle
UCqv74Kcs8NESw2vc-l8MiYg,UC8AXGgAAcxCNN3YlTu_rvAA,1,@usthem5059,@djautotur4875
UCoj2dqf6xXwk5xPgseHpTNw,UCHK9PzOOwZh2ZVQFq0rpsyw,1,@ShiftsHappen248,@mipaloma
UCpoHTy4WCkd6vfdAOt8FpPw,UCnZ0m3grbidmmDJtnBuJI7g,1,@saml7249,@mihoyminoy8730
UCpAznrQp1OYDt3yNxw0MIvA,UCZQiLDYpHYBJmtUf7DuSVog,1,@Rckola86,@victorianorphan
UCpCHtTrLWopKjSyJhNYYxLQ,UC-0uQgOKAHsEIyGCQ1EbUeA,1,@ararb-h5g,@CreativeInspireP380
UCpFmKwoiLDcmxLODGvY4rEg,UC7a6_ORZFJ0V9g2h-AGYwkw,1,@cloudstrife7566,@urphakeandgey6308
UCpHExW7HuHQPUHWDuu3slvw,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@companegro-69,@IgorReminnyi
UCpJYMWUmpt8ZAT6M6MNJqmQ,UC-EVWjDDEmcrjFHU9UmAEIw,1,@claytoncollins6946,@whoisbarnes
UCpMWDf-GWxVeRb63PyKa0qw,UCKPgLQb1Nli3iyNRFRGpttg,1,@Mcleody9,@mms3453
UCpOG8Q128LpS7MHcGnGVSrA,UCu2-RTp9HkKFF1dD5DjC6yw,1,@melmacian654,@Jenkis-b4q
UCpOw4Rgf50COqr2TdBhWrKg,UCjOotleOvPKBs6bSXlX9b9Q,1,@colejohnson2230,@wbmjunior0
UCpQGhPU8iSSqDuLMv3CW1xg,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@THESPIRITSWAGPODCAST,@IgorReminnyi
UCpR-oguEsNjZGQIf2XOIuxg,UCrgRBctqRU_V7bWn9EnsPmQ,1,@dennis4180,@aenlorOfficial
UCpTonXbyH0FP9RZxzeGqRsg,UCTMOpfRVj_KiVxUBRZvl6Sg,1,Unknown,@Guest655321
UCpVy-QWyFVOcjDiYhg4Wxxg,UCwicfou4Ewu-koikmga-bEg,1,@frottery,@AI_In_Context
UCpX5CNxnykeg7XtZTebBhjQ,UCpHQ8mSF19Ml1Yk_hnGcoeQ,1,@BearMetalTech,@Silas2-p7c
UCpXLeyeTrZX94Ew6LsbOjOA,UCmLyMAFZL40O-t8xlPW7zvQ,1,@timenixe,@parkermajor1487
UCpgfj-nwAMN79bOj3t3EDNQ,UCMEsOPFHyPagdta40n6ccHQ,1,@patosasesinos6654,@TomLQ
UCpkA1vGYThSIis55BIFXPyw,UCn9ygYEplqGuX7XBUQBXGsw,1,@Rottenbanana1,@lightotw
UCpkRRmxTxWGJRdPUPRH4M9Q,UCFk__1iexL3T5gvGcMpeHNA,1,@MortalMyopia,@LookingGlassUniverse
UCp31bL15e8g2W5XE7z0m9vA,UCb0QwA3tH03-qE5p6gZSjNw,1,@garciatheanimator80082,@kylindigo
UCp2fmhn-v-WwAmF9yOxTJEQ,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@mäffbeats,@IgorReminnyi
UCozSfcZoulJ2HU4xHYnPshQ,UCrfwCYb82omObCkib4LHCQQ,1,@Kianmp,@MeltedPixels
UCotwjyJnb-4KW7bmsOoLfkg,UCwicfou4Ewu-koikmga-bEg,1,@ArtOfTheProblem,@AI_In_Context
UCojuYbjH0odLeqvowHhVS-g,UCxVODtHqh7OyJvsUNK2R4jg,1,@moira1734,@IanFordiz04
UComSjDqWFDAkBeDHlVJTlyg,UC-EVWjDDEmcrjFHU9UmAEIw,1,@AB-ru5ux,@whoisbarnes
UCopRcWJ1MAbZpW7UMn2OSGQ,UChjrcIZAqwMimNekU3a8wTQ,1,@fenny4935,@GingerSpice414
UCopXKPPdcExzSD-yXdoe-kg,UC3z5zyokw1WfEyHdsijZV3A,1,@typhospryyde4318,@Super_Sonic_gamer714
UCoqQgTkGQMhUPrFWZM1u5bQ,UCQJRbMzjX_HfNdlQG7DK40g,1,@justrandom4304,@mateacannavino9762
UCorU1nyKiGHbRKO8Sz9rPig,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@officialnucky,@IgorReminnyi
UCosp291a7Z1cv2LKXOBpYvg,UCexc9ztpWt_sJ9VhsegHVQg,1,@shaiksiddiq7425,@willr8545
UCow526eSV3KR29y0Fj_7PAQ,UCcRdYeqFyIvvaokpqg3S_UQ,1,@soffa93,@jakerichter3748
UCoyj2ziuYV7VNNJQPZgrn_A,UCnZ0m3grbidmmDJtnBuJI7g,1,@quantashonjamaldigglerbury4934,@mihoyminoy8730
UCow526eSV3KR29y0Fj_7PAQ,UChTVgnxPWLMZ6C5l82tLoyg,1,@soffa93,@JSchreidl2
UCow526eSV3KR29y0Fj_7PAQ,UChuz_oZCLhP4xc67b6oeLfw,1,@soffa93,@DSF-66
UCow526eSV3KR29y0Fj_7PAQ,UCmta3bIVaNZipc0C6wOcZmg,1,@soffa93,@SVTStrikesback
UCowDLirFe714pyg21WXxx2A,UCPNndL6vNT2b3JpKxWcGhHQ,1,@anandsaste-k1f,@RubieFugate
UCoxW054jMtUScrs6ntJzUcw,UCHK9PzOOwZh2ZVQFq0rpsyw,1,@theirishcenturion8347,@mipaloma
UCoxx8bBiaSHfseGbTP3JTPQ,UCp31bL15e8g2W5XE7z0m9vA,1,@boeie8627,@garciatheanimator80082
UCoxx8bBiaSHfseGbTP3JTPQ,UCu_n7CWmx96ic21FQtALy5Q,1,@boeie8627,@jessegerlach7074
UCpkgXBVROL5PltubqSImwgQ,UCrfwCYb82omObCkib4LHCQQ,1,@adam974fr,@MeltedPixels
UCptgAr938M-fvK741tfm36A,UCFk__1iexL3T5gvGcMpeHNA,1,@TCTC-e1r,@LookingGlassUniverse
UCquMRLfdb6gSxsiMHPUvmgA,UCwicfou4Ewu-koikmga-bEg,1,@SarahLaughed777,@AI_In_Context
UCptyQL29ntOT-Q8y-7MqP5Q,UCm4KYsmc3QdvQbctgKMe2Fw,1,@Dan-km8zy,@masaantic8445
UCqUPLSC_yKr7hL7_EaFf8Aw,UCi7YLOUOMQF7At2piFX3Piw,1,@RIBANNI,@Rappasta
UCqUlEhKF1uhGJFvKK95A1Vw,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@ethanasay368,@IgorReminnyi
UCqVLIU2CHSURzuyyU1vVDrQ,UCxFlWbYYBqS9kTV9nm0Z7vQ,1,@ehlluelle,@Ross-v7r
UCqWKPbu1glk5IOoq2KDMsBg,UCzKxSAJg7GrcNShkMMjgEUg,1,@devinjwright,@bellaforristal7099
UCqY1t_ENp5v81UAbMwqqvOg,UCdi5NFYnxWCQQ-dSzpM6Flg,1,@ryaimo,@TheCagamerda
UCqYr6YSfzUh1AULjaJ-dpig,UCbsHoLQ91ZFKwZSkhxIthrQ,1,@spacetagliatelle1520,@DM-Sym
UCq_TpLjZJW0s4ljWmFOS76Q,UCCvH3NR43Uuot5QshwGkWiw,1,@DiscipleOfHeavyMeta1,@thejohnarnett
UCq_TpLjZJW0s4ljWmFOS76Q,UCIqIWCTTC1dewoVwrWR1Gqg,1,@DiscipleOfHeavyMeta1,@clement8105
UCqdKOvrgkHj6Xfc0lspegxw,UCiGQy8S0BNGAYmemkFDfoqw,1,@jaso7839,@Chrisjacks000n
UCqdqh_jGymHFcWkbb3YxMSQ,UCST1B2pKJTgeWeRD-jH-H7g,1,@LilyTheCatgirl,@Tbsav.J
UCqeAZuysWHCS_32ZnVVwOtA,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@AntoineBiscuit,@IgorReminnyi
UCqfmRVz76pK6YkHTPzVmg1Q,UCmj1F5EC9utl3sTO1O5OIFQ,1,@Blitzcheweif,@GoronCityOfficial
UCqiwz18SU1CNryysruqwJvA,UC7m9cDY2HYYBQmKctCsBPrw,1,@abacus7087,@johnbunge7248
UCqiwz18SU1CNryysruqwJvA,UCWGXEwEwXP5dOjQMpmtriwg,1,@abacus7087,@netroy
UCqpf0etiaGVDIZXPdJOKmcw,UCCbHeE6pG9OHhimH-qZ8_kw,1,@onlywiki,@JD-ho2gv
UCqqV5VkmX-PQcy8VQtUkGoQ,UC8AXGgAAcxCNN3YlTu_rvAA,1,@abowravve,@djautotur4875
UCqqV5VkmX-PQcy8VQtUkGoQ,UCk1syZdgG_j79Ka3dD1_Gbw,1,@abowravve,@PhotoPunk79
UCqSMi7b0Zy64eDI1yssQ7ug,UCexc9ztpWt_sJ9VhsegHVQg,1,@JohnSamuelOlamide,@willr8545
UCqSMi7b0Zy64eDI1yssQ7ug,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@JohnSamuelOlamide,@IgorReminnyi
UCqQxyWbYi0iJ9YU6Sf3kVrg,UCpOf6or28DXJkP9T0LNIrRw,1,@escapetarkov709,@LiterallyRyanGosling-p8b
UCq6JXCe0q8dERjXN8_S1jCQ,UCaItA_xyCNvDSf-DLkzClRg,1,@l.halawani,@Siliconversations
UCpuIEqokV25fYDXlNkBN_jw,UCKPgLQb1Nli3iyNRFRGpttg,1,@cursedlycan9925,@mms3453
UCpuZOorBbEujULZUsd-1TcA,UCk1syZdgG_j79Ka3dD1_Gbw,1,@jacksonsherbertgaming4437,@PhotoPunk79
UCpvMC0yLpef__M1FEat9nVQ,UCn0tpD_ful6rvigT7LC6Uqg,1,@abdoun8214,@musicalbug.
UCpvh3gfNktSzn7jok4Q-B4w,UCKPgLQb1Nli3iyNRFRGpttg,1,@cinematic_monkey,@mms3453
UCpxIU_G3TwZunW5JSqHcl8g,UCexc9ztpWt_sJ9VhsegHVQg,1,@besearchingforwisdom6267,@willr8545
UCpz22a9np2fGq0VZzsEiRgw,UCexc9ztpWt_sJ9VhsegHVQg,1,@OkarinHououinKyouma,@willr8545
UCq6JXCe0q8dERjXN8_S1jCQ,UCNWBVvhjqMiWExTVvhDQEsQ,1,@l.halawani,@AHappierWorldYT
UCq8RcBNgdcvoMa4WaL_qJ3w,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@smithmispace,@IgorReminnyi
UCqPpLaVgu5-H8nQIsS1rwQg,UCKPgLQb1Nli3iyNRFRGpttg,1,@johnnydynamite6460,@mms3453
UCqDL2f9SzOYMRkvyapgHmiA,UCQTN1mhZdPvQG9TOMBfO_Rg,1,@8birch,@jacksondeane1629
UCqEItyNUvt5LYvQd7XDpBSQ,UCUP9n-ja9jbPzCyEwUVXp2A,1,@celticdreams9327,@songsfordrella
UCqFJuMJNl30111-PntKQSaw,UCN3aObWow76gqyhaWtYdMcg,1,@christophejergales7852,@twinkle0122
UCqGWF2_XyVY-TBiXmdFS5yw,UCi7YLOUOMQF7At2piFX3Piw,1,@JuicySommelier,@Rappasta
UCqHjCSLycVdkwprkiuFplKQ,UCKPgLQb1Nli3iyNRFRGpttg,1,@dariustanz7603,@mms3453
UCqIDV3uf5A5pbeMzRzJjX7Q,UCKPgLQb1Nli3iyNRFRGpttg,1,@k-ace-x3732,@mms3453
UCqOIVlM82h5_I4P0tTgyogA,UCHoc4JfXcXYEWA9GCvRlSVg,1,@Doctaphil64,@Brandypop
UCYIZXF-Cx38Bn9aV_7lD73g,UCKPgLQb1Nli3iyNRFRGpttg,1,@Frommarsss,@mms3453
UCWSZlSWwGCiMtGE-g_icK4w,UCFk__1iexL3T5gvGcMpeHNA,1,@UnironicLogicLord,@LookingGlassUniverse
UCYDRMhJh5RfZSfGBMzMfPDQ,UCFgJ6RhVZiYc72QeTTl11dA,1,@JC-nv2do,@fd15k
UCArYRGnS2pqTPRegYPImJBg,UCKPgLQb1Nli3iyNRFRGpttg,1,@ventozino7354,@mms3453
UCAxdpeR-8xr9jWW3gwzOuOg,UC3z5zyokw1WfEyHdsijZV3A,1,@UDTechBD,@Super_Sonic_gamer714
UCAxdpeR-8xr9jWW3gwzOuOg,UCKPgLQb1Nli3iyNRFRGpttg,1,@UDTechBD,@mms3453
UCAy5ZO03gBEJrGjcmBk9dLA,UC-EVWjDDEmcrjFHU9UmAEIw,1,@ugiswrong,@whoisbarnes
UCAy5ZO03gBEJrGjcmBk9dLA,UCABOK9Rb8K-bal0SxEYRI1w,1,@ugiswrong,@FreedomOnALeash1776
UCAy5ZO03gBEJrGjcmBk9dLA,UCAJdJfOvkDH9jtrf6YuGX0w,1,@ugiswrong,@basedredpilled1809
UCAy5ZO03gBEJrGjcmBk9dLA,UCuq_Q965lnRvOUPjFInM2Xg,1,@ugiswrong,@comedylizzylizzy
UCB0ts16O7anwiUh_A7BDdKw,UChHIJ8Im2gitKG0kJKqew0A,1,@anees8866,@ald474
UCB1CNODIj9zpWrK4ZBu08Sw,UCQOn3o7iPzzMBzjpRFPS1TA,1,@Tracey66,@gaberoni3010
UCB77gPJRooqz9Nt6RRgW04Q,UCKPgLQb1Nli3iyNRFRGpttg,1,@k1mpman,@mms3453
UCB8var-ppGoZxhvgR-M7kQg,UCrgRBctqRU_V7bWn9EnsPmQ,1,@davidstaffell,@aenlorOfficial
UCB8var-ppGoZxhvgR-M7kQg,UCyg63v6LQZ_rR1bW4Losrgw,1,@davidstaffell,@Drewdlogan94
UCBBeSr1BWg8ZQGcCNZx__4A,UCwicfou4Ewu-koikmga-bEg,1,@Bob-li5vs,@AI_In_Context
UCBCNPSQkYOF2J3XnaWYMq6Q,UCpOf6or28DXJkP9T0LNIrRw,1,@tomaszzielinski4521,@LiterallyRyanGosling-p8b
UCBD8nnhn2jE9tLzpK8aITDg,UC-EVWjDDEmcrjFHU9UmAEIw,1,@randallwhiteis,@whoisbarnes
UCBD8nnhn2jE9tLzpK8aITDg,UCpHQ8mSF19Ml1Yk_hnGcoeQ,1,@randallwhiteis,@Silas2-p7c
UCBDRqeDfYWgI33VmnslKrAg,UCPNndL6vNT2b3JpKxWcGhHQ,1,@VasavaNitesh-e6u,@RubieFugate
UCBFCee3lfYIKPs74A0I1OfA,UCk1syZdgG_j79Ka3dD1_Gbw,1,@LemonsRage,@PhotoPunk79
UCAvfvGuZx0JfNggQjQz7m1w,UCSKlpvCidN1dhulYT9wt2cg,1,@telamon1071,@GriffithJones
UCArAGTMQ8OhW-6lsm7G9_Sw,UCdzoth2YXnKdB6hokrJd05w,1,@jeremyjohnson9609,@fanelethee
UCBH6XudkTU42NJQ1bW-rUHg,UCi7YLOUOMQF7At2piFX3Piw,1,@EverythingSshortss,@Rappasta
UCAr3k2kXzkIBbe4Tg1s39pQ,UCTP_hC7UbD9j8UNzCYiL0jw,1,@codyleblanc1088,@lazzi-droid1181
UCAdfsYXqaVeDoNKOY6SDbaw,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@lima4923,@IgorReminnyi
UCAdsBSfwqzcu266yR5tX6Kw,UCexc9ztpWt_sJ9VhsegHVQg,1,@Atodaso,@willr8545
UCAhIJ_HTJd8GXGMiA9kW2zA,UC097-iwu1cccMi7kyY6nFXA,1,@harmless6813,@kidredglow2060
UCAhIJ_HTJd8GXGMiA9kW2zA,UC2zLkWB9r1uE6bzkrYFtlxQ,1,@harmless6813,@weaselpoachers3426
UCAhIJ_HTJd8GXGMiA9kW2zA,UC5SJBPR6blVprseduz3_sPA,1,@harmless6813,@wonderfuliza
UCAhIJ_HTJd8GXGMiA9kW2zA,UC7iqcc_YAOHrp2N0SOtB7tA,1,@harmless6813,@misty-raven
UCAhIJ_HTJd8GXGMiA9kW2zA,UCCowYX12Qzftu_i9VTFmWLg,1,@harmless6813,@TheIceColdSpy
UCAhIJ_HTJd8GXGMiA9kW2zA,UCGOru0gAZH0A07M1mxS6ydg,1,@harmless6813,@temptor7585
UCAhIJ_HTJd8GXGMiA9kW2zA,UCRJRU93lQj2jXPYURsXbN5w,1,@harmless6813,@bwoodbboy
UCAhIJ_HTJd8GXGMiA9kW2zA,UCSKlpvCidN1dhulYT9wt2cg,1,@harmless6813,@GriffithJones
UCAhIJ_HTJd8GXGMiA9kW2zA,UCZmuvpQ0AWvbsaK9Sqc-_5w,1,@harmless6813,@lendial
UCAhIJ_HTJd8GXGMiA9kW2zA,UCmyFlLTutz7hPM4it_zggcQ,1,@harmless6813,@mistermaumau
UCAhIJ_HTJd8GXGMiA9kW2zA,UCtG3RcZbzNXyUFu-LTfAjww,1,@harmless6813,@kennysboat4432
UCAhIJ_HTJd8GXGMiA9kW2zA,UCxHyaY6wl53sQK1UiXeu48Q,1,@harmless6813,@Tonycash1795
UCAiQZCbOd5NfgiqEESSng7g,UCcV0PI0GhFtDoVetpdQPEAg,1,@Gabriel-zd8iy,@mariodoccia6129
UCAoLLfgU7iG7rxp3yiwN_Qw,UCKPgLQb1Nli3iyNRFRGpttg,1,@veryhuman7472,@mms3453
UCAr3k2kXzkIBbe4Tg1s39pQ,UCMqPzxMcFN-DthNBpOKLaNg,1,@codyleblanc1088,@peterdixon7144
UCBFSRistHRSsNMRUtctKnkg,UC0HW5oSmATugMvAoY8xacdQ,1,@gclip9883,@asacooperstickland1205
UCBJ_fDvMcTUP7YIQiyFg0pQ,UC-EVWjDDEmcrjFHU9UmAEIw,1,@eighty_am,@whoisbarnes
UCAZjOam5Qe4uK6Vp6G9_VPw,UCMuIlcB5Vz8yR__KlzdRFUw,1,@BigBootyDuty,@tessellaa
UCBvXYOGLxWS2SYuDWhcx24w,UCTXLtF0UTI9edxL6BQ_hPnQ,1,@lucidityFX,@Ancient1341
UCC0y6Rv4UCGRyLVBlWBoT-A,UCexc9ztpWt_sJ9VhsegHVQg,1,@kuroro669,@willr8545
UCC1BjgLcAhlc1IxO59NZPYw,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@MidLifeFelon,@IgorReminnyi
UCC1bx00xiPT8eW5L4Os53ow,UC-EVWjDDEmcrjFHU9UmAEIw,1,@Theworldwakingup,@whoisbarnes
UCC1rmBjPtbhx7leCwYhw6Gg,UCOPKNbr1DXMFzCxK9QpKaGQ,1,@coachman1532,@IgorReminnyi
UCC7bVuIT8uDme5RoI6ptXAg,UCKPgLQb1Nli3iyNRFRGpttg,1,@LouiesLog,@mms3453
UCC95rYp8V09d3Ad9gvRlI2w,UCKPgLQb1Nli3iyNRFRGpttg,1,@martiddy,@mms3453
UCCDbGzc80Bk0wm_QQ6r4I-w,UCwicfou4Ewu-koikmga-bEg,1,@Aiandquantum,@AI_In_Context
UCCEA5jB9nhfQB02CCFGm2vw,UCKPgLQb1Nli3iyNRFRGpttg,1,@william_8844,@mms3453
UCCEBe-JW6q8TemCPeiMBhIg,UCpOf6or28DXJkP9T0LNIrRw,1,@ike4282,@LiterallyRyanGosling-p8b
UCCGRj62r0_9gaT2v1qH_oSg,UCrgRBctqRU_V7bWn9EnsPmQ,1,@abdoufouatih9075,@aenlorOfficial
UCCKBV4AM_O_QGftsVX6J89Q,UC-EVWjDDEmcrjFHU9UmAEIw,1,@FrancoBinz,@whoisbarnes
UCCKxq353q1nTqMbM6RhXC0Q,UChbyc9qU9byWOQhGIctJhqA,1,@aidanw6725,@metalgirl
UCCNWUfQHjHB9Mt7B_ku5_og,UCWnDm1SoVppiy-zEaEiXFhg,1,@shiyaazht,@DriesduPreez
UCCRBhksjm7_LkE4z-BsxQHQ,UCY8wnwNu7mQswfKymqIq6Og,1,@jbjaguar2717,@VdonnyV
UCCRBhksjm7_LkE4z-BsxQHQ,UCcCF4P205tCmOIuiAlpfPmg,1,@jbjaguar2717,@dimitri6128
UCCRbFrYzJ-lHOsPQXS_E8hg,UCGXrJKUBNHfYMK3di0AL9WQ,1,@peterford5408,@Yndiax
UCCRbFrYzJ-lHOsPQXS_E8hg,UCWGXEwEwXP5dOjQMpmtriwg,1,@peterford5408,@netroy
